DATE,CUSIP,ISIN,SEDOL,NAME,TICKER,MARKET_VALUE_LOCAL,MARKET_VALUE_BASE,FUND_WEIGHT,SHARES_HELD,COUPON,MATURITY_DATE,SECTOR,COUNTRY
10/31/2019,T1R288116,IT0005244402,BD0TSX6,BANCA FARMAFACTORING SPA COMMON STOCK EUR 0,,"2,618.78","2,921.64",0.0348,482,,1/1/1900,Financials,ITALY
10/31/2019,J28562106,JP3386000008,6468356,JSP CORP COMMON STOCK JPY,7942,"315,361.11","2,917.17",0.0348,157,,1/1/1900,Materials,JAPAN
10/31/2019,G27300105,GB0002652740,265274,DERWENT LONDON PLC REIT GBP 5,,"2,249.57","2,910.94",0.0347,63,,1/1/1900,Real Estate,UNITED KINGDOM
10/31/2019,G6901M101,BMG6901M1010,6282040,GIORDANO INTERNATIONAL LTD COMMON STOCK HKD 0.05,709,"22,776.94","2,906.07",0.0346,"9,147",,1/1/1900,Consumer Discretionary,HONG KONG
10/31/2019,866120116,CA8661201167,B928VJ0,SUMMIT INDUSTRIAL INCOME REIT REIT CAD 0,SMU.UN,"3,813.04","2,901.08",0.0346,298,,1/1/1900,Real Estate,CANADA
10/31/2019,W7S644112,SE0004977692,BH0WHG9,PLATZER FASTIGHETER HOLDING AB COMMON STOCK SEK,,"27,910.38","2,896.98",0.0345,289,,1/1/1900,Real Estate,SWEDEN
10/31/2019,Q3971D151,AU000000ELD6,6357852,ELDERS LTD COMMON STOCK AUD 0,ELD,"4,196.47","2,891.15",0.0345,710,,1/1/1900,Consumer Staples,AUSTRALIA
10/31/2019,Q8351E109,AU000000SCG8,BLZH0Z7,SCENTRE GROUP REIT AUD 0,SCG,"4,205.62","2,897.46",0.0345,"1,098",,1/1/1900,Real Estate,AUSTRALIA
10/31/2019,B33899178,BE0974313455,BYTPCY1,ECONOCOM GROUP SA/NV COMMON STOCK EUR 0,,"2,589.59","2,889.08",0.0344,"1,108",,1/1/1900,Information Technology,BELGIUM
10/31/2019,928856202,SE0000115420,B1QH7Y4,VOLVO AB COMMON STOCK SEK 1.2,,"27,836.83","2,889.35",0.0344,193,,1/1/1900,Industrials,SWEDEN
10/31/2019,M7494X101,IL0002730112,6647133,NICE LTD COMMON STOCK ILS 1,NICE,"10,144.53","2,879.06",0.0343,18,,1/1/1900,Information Technology,ISRAEL
10/31/2019,Q3190P100,AU000000DXS1,B033YN6,DEXUS REIT AUD 0,DXS,"4,174.75","2,876.19",0.0343,349,,1/1/1900,Real Estate,AUSTRALIA
10/31/2019,D15349109,DE0006062144,BYTBWY9,COVESTRO AG COMMON STOCK EUR 0,,"2,580.61","2,879.05",0.0343,60,,1/1/1900,Materials,GERMANY
10/31/2019,Q8544N107,AU000000SHL7,6821120,SONIC HEALTHCARE LTD COMMON STOCK AUD 0,SHL,"4,181.60","2,880.91",0.0343,147,,1/1/1900,Health Care,AUSTRALIA
10/31/2019,G16968110,GB00B0744B38,B0744B3,BUNZL PLC COMMON STOCK GBP 32.14286,,"2,215.87","2,867.34",0.0342,110,,1/1/1900,Industrials,UNITED KINGDOM
10/31/2019,G39283109,GB00B01FLG62,B01FLG6,G4S PLC COMMON STOCK GBP 25,,"2,217.28","2,869.17",0.0342,"1,072",,1/1/1900,Industrials,UNITED KINGDOM
10/31/2019,J80443104,JP3457900003,6083135,TAKAMATSU CONSTRUCTION GROUP CO LTD COMMON STOCK,1762,"309,518.83","2,863.13",0.0341,119,,1/1/1900,Industrials,JAPAN
10/31/2019,J77368108,JP3407800006,6858689,SUMITOMO DENSETSU CO LTD COMMON STOCK JPY,1949,"309,122.51","2,859.47",0.0341,136,,1/1/1900,Industrials,JAPAN
10/31/2019,B6951K109,BE0003810273,B00D9P6,PROXIMUS SADP,,"2,560.65","2,856.79",0.034,93,,1/1/1900,Communication Services,BELGIUM
10/31/2019,J0224K105,JP3126240005,BG33GP4,ARTERIA NETWORKS CORP COMMON STOCK JPY,4423,"308,373.20","2,852.53",0.034,204,,1/1/1900,Communication Services,JAPAN
10/31/2019,G7377H121,GB00B1L5QH97,B1L5QH9,RANK GROUP PLC COMMON STOCK GBP 13.88889,,"2,208.19","2,857.40",0.034,907,,1/1/1900,Consumer Discretionary,UNITED KINGDOM
10/31/2019,D5357W103,DE0006599905,4741844,MERCK KGAA COMMON STOCK EUR 0,,"2,548.66","2,843.41",0.0339,24,,1/1/1900,Health Care,GERMANY
10/31/2019,D8530Z100,DE000UNSE018,BZ6CZ43,UNIPER SE COMMON STOCK EUR,,"2,531.30","2,824.05",0.0337,91,,1/1/1900,Utilities,GERMANY
10/31/2019,J9460Q106,JP3778280002,B60DQY6,VITAL KSK HOLDINGS INC COMMON STOCK JPY,3151,"305,822.73","2,828.94",0.0337,276,,1/1/1900,Health Care,JAPAN
10/31/2019,H49983184,CH0010570767,5962280,CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG COMMON,,"2,788.35","2,825.80",0.0337,0,,1/1/1900,Consumer Staples,SWITZERLAND
10/31/2019,J0172K115,JP3711200000,B1G1854,AOZORA BANK LTD COMMON STOCK JPY,8304,"306,165.98","2,832.12",0.0337,110,,1/1/1900,Financials,JAPAN
10/31/2019,J59826107,JP3190000004,6656407,OBAYASHI CORP COMMON STOCK JPY,1802,"306,162.44","2,832.08",0.0337,273,,1/1/1900,Industrials,JAPAN
10/31/2019,L1994V104,LU1296758029,BZ168H4,CORESTATE CAPITAL HOLDING SA COMMON STOCK EUR,,"2,525.43","2,817.50",0.0336,76,,1/1/1900,Real Estate,GERMANY
10/31/2019,W30316116,SE0000455057,B0LC9F2,FASTIGHETS AB BALDER COMMON STOCK SEK 1,,"27,203.48","2,823.61",0.0336,73,,1/1/1900,Real Estate,SWEDEN
10/31/2019,N36915200,NL0010937066,BV9FWX9,GRANDVISION NV COMMON STOCK EUR,,"2,519.71","2,811.11",0.0335,92,,1/1/1900,Consumer Discretionary,NETHERLANDS
10/31/2019,H1329L107,CH0225173167,BFSSBH4,CEMBRA MONEY BANK AG COMMON STOCK CHF 1,,"2,773.52","2,810.76",0.0335,27,,1/1/1900,Financials,SWITZERLAND
10/31/2019,Y00890213,HK0056039545,6716378,ALLIED PROPERTIES HK LTD COMMON STOCK HKD 0,56,"22,043.20","2,812.46",0.0335,"14,314",,1/1/1900,Financials,HONG KONG
10/31/2019,J89838106,JP3592600005,6897262,TOSHIBA MACHINE CO LTD COMMON STOCK JPY,6104,"303,381.16","2,806.36",0.0334,124,,1/1/1900,Industrials,JAPAN
10/31/2019,G9400C111,KYG9400C1116,6527031,VSTECS HOLDINGS LTD COMMON STOCK HKD 0.1,856,"21,939.52","2,799.23",0.0334,"5,485",,1/1/1900,Information Technology,HONG KONG
10/31/2019,J01953108,JP3100100001,6048004,ARCLAND SAKAMOTO CO LTD COMMON STOCK JPY,9842,"302,620.27","2,799.32",0.0334,235,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,465074201,IL0006912120,6451271,ISRAEL DISCOUNT BANK LTD COMMON STOCK ILS 0.1,DSCT,"9,883.93","2,805.10",0.0334,614,,1/1/1900,Financials,ISRAEL
10/31/2019,J40777104,JP3876000005,6569624,MARUZEN SHOWA UNYU CO LTD COMMON STOCK JPY,9068,"302,694.58","2,800.01",0.0334,99,,1/1/1900,Industrials,JAPAN
10/31/2019,G7179S101,JE00B6T5S470,B6T5S47,POLYMETAL INTERNATIONAL PLC COMMON STOCK GBP,,"2,167.46","2,804.69",0.0334,171,,1/1/1900,Materials,UNITED KINGDOM
10/31/2019,G87110105,GB00BDSFG982,BDSFG98,TECHNIPFMC PLC COMMON STOCK USD 1,FTI,"2,795.48","2,795.48",0.0333,142,,1/1/1900,Energy,UNITED STATES
10/31/2019,K7317J133,DK0060336014,B798FW0,NOVOZYMES A/S COMMON STOCK DKK 2,,"18,691.63","2,791.63",0.0333,59,,1/1/1900,Materials,DENMARK
10/31/2019,W9112U104,SE0007100599,BXDZ9Q1,SVENSKA HANDELSBANKEN AB COMMON STOCK SEK 1.55,,"26,881.25","2,790.16",0.0332,278,,1/1/1900,Financials,SWEDEN
10/31/2019,F00189120,FR0000120404,5852842,ACCOR SA COMMON STOCK EUR 3,,"2,492.73","2,781.02",0.0331,65,,1/1/1900,Consumer Discretionary,FRANCE
10/31/2019,G3472Y101,KYG3472Y1017,BBQ2Z67,FIH MOBILE LTD COMMON STOCK HKD 0.04,2038,"21,728.62","2,772.32",0.033,"19,401",,1/1/1900,Information Technology,HONG KONG
10/31/2019,F11487125,FR0000120503,4002121,BOUYGUES SA COMMON STOCK EUR 1,,"2,484.97","2,772.36",0.033,65,,1/1/1900,Industrials,FRANCE
10/31/2019,E5706X215,ES0171996087,BYY3DX6,GRIFOLS SA COMMON STOCK EUR 0.25,,"2,478.76","2,765.42",0.033,86,,1/1/1900,Health Care,SPAIN
10/31/2019,J4517A105,JP3890400009,6597562,MITSUI SUGAR CO LTD COMMON STOCK JPY,2109,"298,301.37","2,759.37",0.0329,127,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,B93562120,BE0003739530,5596991,UCB SA COMMON STOCK EUR 0,,"2,461.13","2,745.76",0.0327,34,,1/1/1900,Health Care,BELGIUM
10/31/2019,D08792109,DE0005200000,5107401,BEIERSDORF AG COMMON STOCK EUR 0,,"2,458.47","2,742.79",0.0327,23,,1/1/1900,Consumer Staples,GERMANY
10/31/2019,X8T9CM113,FI0009005961,5072673,STORA ENSO OYJ COMMON STOCK EUR 1.7,,"2,462.75","2,747.56",0.0327,212,,1/1/1900,Materials,FINLAND
10/31/2019,T1708N101,IT0005218380,BYMD5K9,BANCO BPM SPA COMMON STOCK EUR 0,,"2,453.60","2,737.36",0.0326,"1,205",,1/1/1900,Financials,ITALY
10/31/2019,J83345108,JP3539250005,6869131,THK CO LTD COMMON STOCK JPY,6481,"295,856.17","2,736.75",0.0326,94,,1/1/1900,Industrials,JAPAN
10/31/2019,962879102,CA9628791027,BF13KN5,WHEATON PRECIOUS METALS CORP COMMON STOCK CAD 0,WPM,"3,584.93","2,727.53",0.0325,97,,1/1/1900,Materials,CANADA
10/31/2019,E2R41M104,ES0105066007,BX90C05,CELLNEX TELECOM SA COMMON STOCK EUR 0.25,,"2,446.39","2,729.31",0.0325,63,,1/1/1900,Communication Services,SPAIN
10/31/2019,J38468104,JP3246400000,6499806,KYUSHU ELECTRIC POWER CO INC COMMON STOCK JPY,9508,"294,817.59","2,727.14",0.0325,272,,1/1/1900,Utilities,JAPAN
10/31/2019,G8056D159,GB00B1FH8J72,B1FH8J7,SEVERN TRENT PLC COMMON STOCK GBP 97.89,,"2,104.42","2,723.12",0.0324,93,,1/1/1900,Utilities,UNITED KINGDOM
10/31/2019,J0039M106,JP3103600007,6010207,AICHI STEEL CORP COMMON STOCK JPY,5482,"294,378.80","2,723.08",0.0324,83,,1/1/1900,Materials,JAPAN
10/31/2019,J42798108,JP3907200004,6594604,MIMASU SEMICONDUCTOR INDUSTRY CO LTD COMMON STOCK,8155,"293,816.15","2,717.88",0.0324,138,,1/1/1900,Information Technology,JAPAN
10/31/2019,T10584117,IT0000062957,4574813,MEDIOBANCA BANCA DI CREDITO FINANZIARIO SPA COMMON,,"2,437.56","2,719.46",0.0324,229,,1/1/1900,Financials,ITALY
10/31/2019,J2740B106,JP3183200009,6743882,JAPAN EXCHANGE GROUP INC COMMON STOCK JPY,8697,"292,835.95","2,708.81",0.0323,163,,1/1/1900,Financials,JAPAN
10/31/2019,Q62377108,AU000000MGR9,6161978,MIRVAC GROUP REIT AUD 0,MGR,"3,929.34","2,707.12",0.0323,"1,224",,1/1/1900,Real Estate,AUSTRALIA
10/31/2019,W0R88P139,SE0009663826,BYXPJQ8,AMBEA AB COMMON STOCK SEK 0.024968,,"26,146.53","2,713.90",0.0323,372,,1/1/1900,Health Care,SWEDEN
10/31/2019,Q13921103,AU000000BPT9,6088204,BEACH ENERGY LTD COMMON STOCK AUD 0,BPT,"3,920.07","2,700.73",0.0322,"1,712",,1/1/1900,Energy,AUSTRALIA
10/31/2019,26154A106,CA26154A1066,BMJ71D5,DREAM GLOBAL REAL ESTATE INVESTMENT TRUST REIT CAD,DRG.UN,"3,545.00","2,697.15",0.0321,213,,1/1/1900,Real Estate,CANADA
10/31/2019,N0709G103,NL0011872643,BD9PNF2,ASR NEDERLAND NV COMMON STOCK EUR 0.16,,"2,415.80","2,695.19",0.0321,74,,1/1/1900,Financials,NETHERLANDS
10/31/2019,Q49361100,AU000000IAG3,6271026,INSURANCE AUSTRALIA GROUP LTD COMMON STOCK AUD 0,IAG,"3,905.03","2,690.37",0.0321,492,,1/1/1900,Financials,AUSTRALIA
10/31/2019,D12096125,DE0005190037,5756030,BAYERISCHE MOTOREN WERKE AG PREFERENCE EUR 1,,"2,414.54","2,693.78",0.0321,44,,1/1/1900,Consumer Discretionary,GERMANY
10/31/2019,J65328122,JP3982800009,6747204,ROHM CO LTD COMMON STOCK JPY,6963,"291,123.25","2,692.97",0.0321,34,,1/1/1900,Information Technology,JAPAN
10/31/2019,J60342102,JP3192000002,6657745,OKABE CO LTD COMMON STOCK JPY,5959,"290,872.90","2,690.65",0.0321,316,,1/1/1900,Industrials,JAPAN
10/31/2019,J52088101,JP3027670003,6396800,NIPPON BUILDING FUND INC REIT JPY,8951,"290,167.82","2,684.13",0.032,0,,1/1/1900,Real Estate,JAPAN
10/31/2019,F4268U171,FR0010040865,7742468,GECINA SA REIT EUR 7.5,,"2,409.63","2,688.30",0.032,16,,1/1/1900,Real Estate,FRANCE
10/31/2019,J43079102,JP3332510001,B1DRQC8,MIE KOTSU GROUP HOLDINGS INC COMMON STOCK JPY,3232,"290,296.98","2,685.32",0.032,483,,1/1/1900,Industrials,JAPAN
10/31/2019,J589D3119,JP3048110005,BYSJJF4,NOMURA REAL ESTATE MASTER FUND INC REIT JPY,3462,"290,464.18","2,686.87",0.032,1,,1/1/1900,Real Estate,JAPAN
10/31/2019,J52215100,JP3690400001,6641168,NIPPON CARBON CO LTD COMMON STOCK JPY,5302,"289,468.94","2,677.66",0.0319,69,,1/1/1900,Industrials,JAPAN
10/31/2019,J8996L102,JP3040880001,6527774,ORIX JREIT INC REIT JPY,8954,"289,721.96","2,680.01",0.0319,1,,1/1/1900,Real Estate,JAPAN
10/31/2019,J61546115,JP3197600004,6660107,ONO PHARMACEUTICAL CO LTD COMMON STOCK JPY,4528,"289,743.19","2,680.20",0.0319,142,,1/1/1900,Health Care,JAPAN
10/31/2019,Y31476107,HK0012000102,6420538,HENDERSON LAND DEVELOPMENT CO LTD COMMON STOCK HKD,12,"20,916.68","2,668.73",0.0318,533,,1/1/1900,Real Estate,HONG KONG
10/31/2019,J0279C107,JP3110650003,B019MQ5,ASAHI INTECC CO LTD COMMON STOCK JPY,7747,"288,318.89","2,667.03",0.0318,96,,1/1/1900,Health Care,JAPAN
10/31/2019,286181201,CA2861812014,B7FNMQ2,ELEMENT FLEET MANAGEMENT CORP COMMON STOCK CAD,EFN,"3,486.59","2,652.71",0.0316,311,,1/1/1900,Financials,CANADA
10/31/2019,G7214F130,GB0031215220,3121522,CARNIVAL PLC COMMON STOCK GBP 1.66,,"2,043.04","2,643.70",0.0315,66,,1/1/1900,Consumer Discretionary,UNITED KINGDOM
10/31/2019,W75737101,SE0005999760,BNJZRJ4,SCANDI STANDARD AB COMMON STOCK SEK 0.01,,"25,487.96","2,645.54",0.0315,359,,1/1/1900,Consumer Staples,SWEDEN
10/31/2019,J77153120,JP3401400001,6858560,SUMITOMO CHEMICAL CO LTD COMMON STOCK JPY,4005,"285,173.04","2,637.93",0.0314,571,,1/1/1900,Materials,JAPAN
10/31/2019,J9690T102,JP3932000007,6986041,YASKAWA ELECTRIC CORP COMMON STOCK JPY,6506,"284,736.02","2,633.88",0.0314,68,,1/1/1900,Information Technology,JAPAN
10/31/2019,D8398Q119,DE0007500001,5636927,THYSSENKRUPP AG COMMON STOCK EUR 0,,"2,361.98","2,635.14",0.0314,185,,1/1/1900,Materials,GERMANY
10/31/2019,J30427108,JP3232600001,6483627,KANTO DENKA KOGYO CO LTD COMMON STOCK JPY,4047,"283,720.44","2,624.49",0.0313,294,,1/1/1900,Materials,JAPAN
10/31/2019,Q4252X155,AU000000GPT8,6365866,GPT GROUP/THE REIT AUD 0,GPT,"3,813.93","2,627.61",0.0313,641,,1/1/1900,Real Estate,AUSTRALIA
10/31/2019,J42884130,JP3906000009,6642406,MINEBEA MITSUMI INC COMMON STOCK JPY,6479,"283,576.06","2,623.15",0.0313,136,,1/1/1900,Industrials,JAPAN
10/31/2019,B44170106,BE0003818359,B07Q2V5,GALAPAGOS NV COMMON STOCK EUR 0,,"2,357.45","2,630.09",0.0313,14,,1/1/1900,Health Care,NETHERLANDS
10/31/2019,J32083107,JP3277230003,6487328,KEIHIN CORP COMMON STOCK JPY,7251,"282,804.82","2,616.02",0.0312,109,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,G8866H101,GB00BYQB9V88,BYQB9V8,TI FLUID SYSTEMS PLC COMMON STOCK GBP 1,,"2,022.96","2,617.71",0.0312,"1,099",,1/1/1900,Consumer Discretionary,UNITED KINGDOM
10/31/2019,J37006137,JP3269600007,6497662,KURARAY CO LTD COMMON STOCK JPY,3405,"282,478.38","2,613.00",0.0311,218,,1/1/1900,Materials,JAPAN
10/31/2019,F3322K104,FR0000038259,5972643,EUROFINS SCIENTIFIC SE COMMON STOCK EUR 0.1,,"2,330.51","2,600.03",0.031,5,,1/1/1900,Health Care,FRANCE
10/31/2019,Q8808P103,AU000000SYD9,B70DWB2,SYDNEY AIRPORT STAPLED SECURITY AUD 0,SYD,"3,767.92","2,595.91",0.0309,429,,1/1/1900,Industrials,AUSTRALIA
10/31/2019,D5032B102,DE0005470405,B05M8B7,LANXESS AG COMMON STOCK EUR,,"2,325.54","2,594.49",0.0309,40,,1/1/1900,Materials,GERMANY
10/31/2019,B07694100,BE0003008019,4076944,BANQUE NATIONALE DE BELGIQUE COMMON STOCK EUR 0,,"2,318.51","2,586.65",0.0308,1,,1/1/1900,Financials,BELGIUM
10/31/2019,J64855109,JP3970600007,6740203,RIKEN CORP COMMON STOCK JPY,6462,"279,118.45","2,581.92",0.0308,69,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,D4960A103,DE000LEG1110,B9G6L89,LEG IMMOBILIEN AG COMMON STOCK EUR,,"2,313.11","2,580.62",0.0308,22,,1/1/1900,Real Estate,GERMANY
10/31/2019,J27745108,JP3389470000,BQ25C20,JAPAN INVESTMENT ADVISER CO LTD COMMON STOCK JPY,7172,"278,469.11","2,575.91",0.0307,136,,1/1/1900,Financials,JAPAN
10/31/2019,G6382M109,KYG6382M1096,B1FSSM3,NAGACORP LTD COMMON STOCK HKD 0.0125,3918,"20,212.67","2,578.90",0.0307,"1,415",,1/1/1900,Consumer Discretionary,HONG KONG
10/31/2019,G59640105,GB0005758098,575809,MEGGITT PLC COMMON STOCK GBP 5,,"1,977.80","2,559.27",0.0305,317,,1/1/1900,Industrials,UNITED KINGDOM
10/31/2019,G4911B108,GB0031638363,3163836,INTERTEK GROUP PLC COMMON STOCK GBP 1,,"1,968.68","2,547.48",0.0304,37,,1/1/1900,Industrials,UNITED KINGDOM
10/31/2019,87971M103,CA87971M1032,2381093,TELUS CORP COMMON STOCK CAD 0,T,"3,350.93","2,549.49",0.0304,72,,1/1/1900,Communication Services,CANADA
10/31/2019,F3192L109,FR0010908533,B62G1B5,EDENRED COMMON STOCK EUR 2,,"2,283.21","2,547.26",0.0304,48,,1/1/1900,Industrials,FRANCE
10/31/2019,G6258S107,GB00B1CRLC47,B1CRLC4,MONDI PLC COMMON STOCK GBP 0.2,,"1,969.63","2,548.71",0.0304,123,,1/1/1900,Materials,UNITED KINGDOM
10/31/2019,F3445A108,FR0000121147,4400446,FAURECIA SE COMMON STOCK EUR 7,,"2,276.80","2,540.11",0.0303,54,,1/1/1900,Consumer Discretionary,FRANCE
10/31/2019,F3296A108,FR0000121121,7042395,EURAZEO SE COMMON STOCK EUR 0,,"2,281.31","2,545.15",0.0303,37,,1/1/1900,Financials,FRANCE
10/31/2019,M9540S110,IL0006954379,6916703,MIZRAHI TEFAHOT BANK LTD COMMON STOCK ILS 0.1,MZTF,"8,955.87","2,541.72",0.0303,102,,1/1/1900,Financials,ISRAEL
10/31/2019,J55053128,JP3749400002,6640507,NIPPON PAINT HOLDINGS CO LTD COMMON STOCK JPY,4612,"273,713.19","2,531.92",0.0302,46,,1/1/1900,Materials,JAPAN
10/31/2019,G96007102,KYG960071028,BLLHKZ1,WH GROUP LTD COMMON STOCK HKD 0.0001,288,"19,836.16","2,530.86",0.0302,"2,384",,1/1/1900,Consumer Staples,HONG KONG
10/31/2019,M4252W102,IL0007630119,6339429,FIBI HOLDINGS LTD COMMON STOCK ILS 0.05,FIBIH,"8,894.64","2,524.34",0.0301,77,,1/1/1900,Financials,ISRAEL
10/31/2019,K3967W102,DK0010272202,4595739,GENMAB A/S COMMON STOCK DKK 1,,"16,919.97","2,527.03",0.0301,12,,1/1/1900,Health Care,DENMARK
10/31/2019,125491100,CA1254911003,B3KT0S5,CI FINANCIAL CORP COMMON STOCK CAD 0,CIX,"3,323.43","2,528.58",0.0301,173,,1/1/1900,Financials,CANADA
10/31/2019,J9299N100,JP3539230007,B1P1JR4,TS TECH CO LTD COMMON STOCK JPY,7313,"273,253.16","2,527.66",0.0301,78,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,739239101,CA7392391016,2697701,POWER CORP OF CANADA COMMON STOCK CAD 0,POW,"3,308.53","2,517.24",0.03,109,,1/1/1900,Financials,CANADA
10/31/2019,B82095116,BE0003470755,4821100,SOLVAY SA COMMON STOCK EUR 15,,"2,258.13","2,519.29",0.03,23,,1/1/1900,Materials,BELGIUM
10/31/2019,L8300G135,LU0088087324,B00ZQQ2,SES SA RECEIPT EUR 0,,"2,259.95","2,521.32",0.03,130,,1/1/1900,Communication Services,FRANCE
10/31/2019,J77712180,JP3402600005,6858849,SUMITOMO METAL MINING CO LTD COMMON STOCK JPY,5713,"271,682.01","2,513.13",0.0299,74,,1/1/1900,Materials,JAPAN
10/31/2019,X6002Y112,FI0009014377,B17NY40,ORION OYJ COMMON STOCK EUR 0.65,,"2,249.30","2,509.43",0.0299,57,,1/1/1900,Health Care,FINLAND
10/31/2019,292505104,CA2925051047,2793193,ENCANA CORP COMMON STOCK CAD 0,ECA,"3,297.00","2,508.46",0.0299,639,,1/1/1900,Energy,CANADA
10/31/2019,D3207M102,DE0006048408,5002465,HENKEL AG & CO KGAA COMMON STOCK EUR 0,,"2,251.98","2,512.43",0.0299,26,,1/1/1900,Consumer Staples,GERMANY
10/31/2019,T5250M106,IT0001250932,7598003,HERA SPA COMMON STOCK EUR 1,,"2,246.89","2,506.74",0.0299,585,,1/1/1900,Utilities,ITALY
10/31/2019,J19278100,JP3834800009,6419600,HEIWA REAL ESTATE CO LTD COMMON STOCK JPY,8803,"270,872.55","2,505.64",0.0299,104,,1/1/1900,Real Estate,JAPAN
10/31/2019,W92277115,SE0000310336,5048566,SWEDISH MATCH AB COMMON STOCK SEK 1.9823,,"24,079.68","2,499.37",0.0298,53,,1/1/1900,Consumer Staples,SWEDEN
10/31/2019,M2014C109,IL0010972607,B1KZR22,BIG SHOPPING CENTERS LTD COMMON STOCK ILS 0.01,BIG,"8,802.06","2,498.07",0.0298,28,,1/1/1900,Real Estate,ISRAEL
10/31/2019,G0936K107,GB00BYQ0JC66,BYQ0JC6,BEAZLEY PLC COMMON STOCK GBP 5,,"1,929.66","2,496.98",0.0298,329,,1/1/1900,Financials,UNITED KINGDOM
10/31/2019,D40376101,DE000KC01000,B170DQ6,KLOECKNER & CO SE COMMON STOCK EUR 0,,"2,240.63","2,499.76",0.0298,433,,1/1/1900,Industrials,GERMANY
10/31/2019,F61573105,FR0010241638,B0LMF87,MERCIALYS SA REIT EUR 1,,"2,230.89","2,488.89",0.0297,178,,1/1/1900,Real Estate,FRANCE
10/31/2019,N8063K107,NL0011821392,BYY7VY5,SIGNIFY NV COMMON STOCK EUR 0.01,,"2,216.42","2,472.75",0.0295,84,,1/1/1900,Industrials,NETHERLANDS
10/31/2019,890747108,JP3629000005,6897024,TOPPAN PRINTING CO LTD COMMON STOCK JPY,7911,"266,857.09","2,468.50",0.0294,133,,1/1/1900,Industrials,JAPAN
10/31/2019,J72423106,JP3358800005,6804400,SHIMIZU CORP COMMON STOCK JPY,1803,"266,421.83","2,464.47",0.0294,263,,1/1/1900,Industrials,JAPAN
10/31/2019,W25381133,SE0000120784,4812740,SKANDINAVISKA ENSKILDA BANKEN AB COMMON STOCK SEK,,"23,769.46","2,467.17",0.0294,255,,1/1/1900,Financials,SWEDEN
10/31/2019,R08138100,NO0010633951,BTC0J36,B2HOLDING ASA COMMON STOCK NOK 0.1,,"22,690.74","2,471.44",0.0294,"2,789",,1/1/1900,Financials,NORWAY
10/31/2019,F36070120,FR0012789949,BYNBTQ6,EUROPCAR MOBILITY GROUP COMMON STOCK EUR,,"2,210.49","2,466.13",0.0294,672,,1/1/1900,Industrials,FRANCE
10/31/2019,335934105,CA3359341052,2347608,FIRST QUANTUM MINERALS LTD COMMON STOCK CAD 0,FM,"3,244.93","2,468.85",0.0294,292,,1/1/1900,Materials,CANADA
10/31/2019,G5689W109,GB00B4WFW713,B4WFW71,LONDONMETRIC PROPERTY PLC REIT GBP 10,,"1,909.45","2,470.83",0.0294,824,,1/1/1900,Real Estate,UNITED KINGDOM
10/31/2019,J86527124,JP3625000009,6895761,TOKUYAMA CORP COMMON STOCK JPY,4043,"265,796.38","2,458.69",0.0293,91,,1/1/1900,Materials,JAPAN
10/31/2019,D6179R108,DE0008051004,5770911,WUESTENROT & WUERTTEMBERGISCHE AG COMMON STOCK EUR,,"2,201.16","2,455.72",0.0293,120,,1/1/1900,Financials,GERMANY
10/31/2019,J3893X101,JP3970100008,BYXWLY1,LIXIL VIVA CORP COMMON STOCK JPY,3564,"265,963.58","2,460.23",0.0293,142,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,E67674106,ES0177542018,B5M6XQ7,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,,"1,903.31","2,462.89",0.0293,358,,1/1/1900,Industrials,UNITED KINGDOM
10/31/2019,G50764102,BMG507641022,6472960,JARDINE STRATEGIC HOLDINGS LTD COMMON STOCK USD,J37,"2,459.69","2,459.69",0.0293,76,,1/1/1900,Industrials,SINGAPORE
10/31/2019,G82401111,GB00B1WY2338,B1WY233,SMITHS GROUP PLC COMMON STOCK GBP 37.5,,"1,901.43","2,460.46",0.0293,118,,1/1/1900,Industrials,UNITED KINGDOM
10/31/2019,T31500175,IT0003865570,B09MRX8,SALINI IMPREGILO SPA COMMON STOCK EUR 0,,"2,199.12","2,453.45",0.0292,"1,204",,1/1/1900,Industrials,ITALY
10/31/2019,J69284123,JP3342000001,6777063,SANYO SPECIAL STEEL CO LTD COMMON STOCK JPY,5481,"265,111.66","2,452.35",0.0292,192,,1/1/1900,Materials,JAPAN
10/31/2019,K0514G135,DK0010244425,4253059,AP MOLLER - MAERSK A/S COMMON STOCK DKK 1000,,"16,430.22","2,453.88",0.0292,2,,1/1/1900,Industrials,DENMARK
10/31/2019,G3651J107,GB00BDCXV269,BDCXV26,QUILTER PLC COMMON STOCK GBP 1,,"1,894.00","2,450.83",0.0292,"1,383",,1/1/1900,Financials,UNITED KINGDOM
10/31/2019,G25536155,GB00BJFFLV09,BJFFLV0,CRODA INTERNATIONAL PLC COMMON STOCK GBP 10.60976,,"1,890.82","2,446.72",0.0292,39,,1/1/1900,Materials,UNITED KINGDOM
